family,seed,config,outcome,success,collided,reached,time_to_goal,path_length,min_clearance,steps,alpha_max,alpha_escape_frac,slack_max,slack_mean,cbf_active_steps,entrapped_frac,n_obstacles,n_dynamic,feasible
dynamic,0,A_stock,COLLISION,0,1,0,5.7,2.2456,-0.0019,57,2.0,0.0,0.0,0.0,0,0.0,5,2,1
dynamic,0,C_escape,COLLISION,0,1,0,5.7,2.2456,-0.0019,57,2.0,0.0,0.0,0.0,0,0.0,5,2,1
dynamic,0,D_cbf,COLLISION,0,1,0,5.7,2.1211,-0.0262,57,2.0,0.0,0.007137,0.000294,56,0.0,5,2,1
dynamic,0,E_indep,COLLISION,0,1,0,5.7,2.1211,-0.0262,57,2.0,0.0,0.007137,0.000294,56,0.0,5,2,1
dynamic,0,F_full,COLLISION,0,1,0,5.7,2.1211,-0.0262,57,2.0,0.0,0.007137,0.000294,56,0.0,5,2,1
dynamic,0,Fminus_nogap,COLLISION,0,1,0,5.7,2.1211,-0.0262,57,2.0,0.0,0.007137,0.000294,56,0.0,5,2,1
clutter,1,A_stock,SUCCESS,1,0,1,14.5,5.4832,0.325,145,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,1,C_escape,SUCCESS,1,0,1,14.5,5.4832,0.325,145,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,1,D_cbf,SUCCESS,1,0,1,14.5,5.4832,0.325,145,2.0,0.0,0.0,0.0,144,0.0,6,0,1
clutter,1,E_indep,SUCCESS,1,0,1,14.5,5.4832,0.325,145,2.0,0.0,0.0,0.0,144,0.0,6,0,1
clutter,1,F_full,SUCCESS,1,0,1,14.5,5.4832,0.325,145,2.0,0.0,0.0,0.0,144,0.0,6,0,1
clutter,1,Fminus_nogap,SUCCESS,1,0,1,14.5,5.4832,0.325,145,2.0,0.0,0.0,0.0,144,0.0,6,0,1
clutter,0,A_stock,SUCCESS,1,0,1,15.2,5.7411,0.326,152,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,0,C_escape,SUCCESS,1,0,1,15.2,5.7411,0.326,152,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,0,D_cbf,SUCCESS,1,0,1,15.2,5.7411,0.326,152,2.0,0.0,0.0,0.0,151,0.0,9,0,1
clutter,0,E_indep,SUCCESS,1,0,1,15.2,5.7411,0.326,152,2.0,0.0,0.0,0.0,151,0.0,9,0,1
clutter,0,F_full,SUCCESS,1,0,1,15.2,5.7411,0.326,152,2.0,0.0,0.0,0.0,151,0.0,9,0,1
clutter,0,Fminus_nogap,SUCCESS,1,0,1,15.2,5.7411,0.326,152,2.0,0.0,0.0,0.0,151,0.0,9,0,1
utrap,0,A_stock,TIMEOUT,0,0,0,40.1,2.9286,0.3203,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,0,C_escape,SUCCESS,1,0,1,23.6,7.5252,0.3215,236,2.0,0.0,0.0,0.0,0,0.2596,10,0,1
utrap,0,D_cbf,TIMEOUT,0,0,0,40.1,2.9286,0.3203,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,0,E_indep,SUCCESS,1,0,1,23.6,7.5252,0.3215,236,2.0,0.0,0.0,0.0,235,0.2596,10,0,1
utrap,0,F_full,SUCCESS,1,0,1,23.6,7.5252,0.3215,236,6.0,0.2596,0.0,0.0,235,0.2596,10,0,1
utrap,0,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.8639,0.3215,401,6.0,0.68,0.0,0.0,400,0.68,10,0,1
clutter,2,A_stock,SUCCESS,1,0,1,17.3,6.6014,0.3458,173,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,2,C_escape,SUCCESS,1,0,1,17.3,6.6014,0.3458,173,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,2,D_cbf,SUCCESS,1,0,1,17.3,6.6014,0.3458,173,2.0,0.0,0.0,0.0,172,0.0,5,0,1
clutter,2,E_indep,SUCCESS,1,0,1,17.3,6.6014,0.3458,173,2.0,0.0,0.0,0.0,172,0.0,5,0,1
clutter,2,F_full,SUCCESS,1,0,1,17.3,6.6014,0.3458,173,2.0,0.0,0.0,0.0,172,0.0,5,0,1
clutter,2,Fminus_nogap,SUCCESS,1,0,1,17.3,6.6014,0.3458,173,2.0,0.0,0.0,0.0,172,0.0,5,0,1
utrap,1,A_stock,TIMEOUT,0,0,0,40.1,2.543,0.328,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,1,C_escape,SUCCESS,1,0,1,30.6,7.0368,0.3273,306,2.0,0.0,0.0,0.0,0,0.2918,11,0,1
utrap,1,D_cbf,TIMEOUT,0,0,0,40.1,2.543,0.328,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,1,E_indep,SUCCESS,1,0,1,30.6,7.0368,0.3273,306,2.0,0.0,0.0,0.0,305,0.2918,11,0,1
utrap,1,F_full,SUCCESS,1,0,1,30.6,7.0368,0.3273,306,6.0,0.2918,0.0,0.0,305,0.2918,11,0,1
utrap,1,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.5715,0.3314,401,6.0,0.705,0.0,0.0,400,0.705,11,0,1
narrowdyn,0,A_stock,TIMEOUT,0,0,0,40.1,2.9446,0.3203,401,2.0,0.0,0.0,0.0,0,0.0,12,2,1
narrowdyn,0,C_escape,SUCCESS,1,0,1,24.2,7.6249,0.3215,242,2.0,0.0,0.0,0.0,0,0.278,12,2,1
narrowdyn,0,D_cbf,TIMEOUT,0,0,0,40.1,2.9446,0.3203,401,2.0,0.0,0.0,0.0,400,0.0,12,2,1
narrowdyn,0,E_indep,SUCCESS,1,0,1,24.2,7.6249,0.3215,242,2.0,0.0,0.0,0.0,241,0.278,12,2,1
narrowdyn,0,F_full,SUCCESS,1,0,1,24.2,7.6249,0.3215,242,6.0,0.278,0.0,0.0,241,0.278,12,2,1
narrowdyn,0,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.8651,0.3215,401,6.0,0.68,0.0,0.0,400,0.68,12,2,1
utrap,2,A_stock,TIMEOUT,0,0,0,40.1,3.0918,0.3112,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,2,C_escape,SUCCESS,1,0,1,35.8,7.8495,0.3151,358,2.0,0.0,0.0,0.0,0,0.2577,11,0,1
utrap,2,D_cbf,TIMEOUT,0,0,0,40.1,3.0919,0.3112,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,2,E_indep,SUCCESS,1,0,1,35.8,7.8495,0.3151,358,2.0,0.0,0.0,0.0,357,0.2577,11,0,1
utrap,2,F_full,SUCCESS,1,0,1,35.8,7.8495,0.3151,358,6.0,0.2577,0.0,0.0,357,0.2577,11,0,1
utrap,2,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.1328,0.3115,401,6.0,0.61,0.0,0.0,400,0.61,11,0,1
narrowdyn,1,A_stock,TIMEOUT,0,0,0,40.1,2.5461,0.3281,401,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,1,C_escape,SUCCESS,1,0,1,30.6,7.0368,0.3273,306,2.0,0.0,0.0,0.0,0,0.2918,12,1,1
narrowdyn,1,D_cbf,TIMEOUT,0,0,0,40.1,2.5461,0.3281,401,2.0,0.0,0.0,0.0,400,0.0,12,1,1
narrowdyn,1,E_indep,SUCCESS,1,0,1,30.6,7.0368,0.3273,306,2.0,0.0,0.0,0.0,305,0.2918,12,1,1
narrowdyn,1,F_full,SUCCESS,1,0,1,30.6,7.0368,0.3273,306,6.0,0.2918,0.0,0.0,305,0.2918,12,1,1
narrowdyn,1,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.5749,0.331,401,6.0,0.7075,0.0,0.0,400,0.7075,12,1,1
dynamic,1,A_stock,SUCCESS,1,0,1,29.9,9.5667,0.0363,299,2.0,0.0,0.0,0.0,0,0.0,4,2,1
dynamic,1,C_escape,TIMEOUT,0,0,0,40.1,17.8553,0.0363,401,2.0,0.0,0.0,0.0,0,0.74,4,2,1
dynamic,1,D_cbf,SUCCESS,1,0,1,35.0,14.3743,0.0427,350,2.0,0.0,0.000472,1e-06,349,0.0,4,2,1
dynamic,1,E_indep,TIMEOUT,0,0,0,40.1,17.8795,0.0427,401,2.0,0.0,0.000472,1e-06,400,0.74,4,2,1
dynamic,1,F_full,TIMEOUT,0,0,0,40.1,17.8795,0.0427,401,6.0,0.7375,0.000472,1e-06,400,0.74,4,2,1
dynamic,1,Fminus_nogap,SUCCESS,1,0,1,35.3,14.6076,0.0427,353,6.0,0.483,0.000472,1e-06,352,0.483,4,2,1
narrowdyn,3,A_stock,COLLISION,0,1,0,6.6,2.3313,-0.0276,66,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,3,C_escape,COLLISION,0,1,0,6.6,2.3313,-0.0276,66,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,3,D_cbf,COLLISION,0,1,0,6.4,2.1512,-0.0033,64,2.0,0.0,0.000385,3.1e-05,63,0.0,13,2,1
narrowdyn,3,E_indep,COLLISION,0,1,0,6.4,2.1512,-0.0033,64,2.0,0.0,0.000385,3.1e-05,63,0.0,13,2,1
narrowdyn,3,F_full,COLLISION,0,1,0,6.4,2.1512,-0.0033,64,2.0,0.0,0.000385,3.1e-05,63,0.0,13,2,1
narrowdyn,3,Fminus_nogap,COLLISION,0,1,0,6.4,2.1512,-0.0033,64,2.0,0.0,0.000385,3.1e-05,63,0.0,13,2,1
dynamic,3,A_stock,SUCCESS,1,0,1,22.5,8.5301,0.0119,225,2.0,0.0,0.0,0.0,0,0.0,5,2,1
dynamic,3,C_escape,SUCCESS,1,0,1,22.5,8.6502,0.0119,225,2.0,0.0,0.0,0.0,0,0.1964,5,2,1
dynamic,3,D_cbf,SUCCESS,1,0,1,29.4,8.9272,0.0465,294,2.0,0.0,0.009824,0.000202,293,0.0,5,2,1
dynamic,3,E_indep,SUCCESS,1,0,1,23.7,8.8056,0.0465,237,2.0,0.0,0.008994,0.000198,236,0.25,5,2,1
dynamic,3,F_full,SUCCESS,1,0,1,24.1,8.8417,0.0465,241,6.0,0.2333,0.009335,0.000202,240,0.2667,5,2,1
dynamic,3,Fminus_nogap,SUCCESS,1,0,1,24.3,8.8923,0.0465,243,6.0,0.2273,0.01015,0.000216,242,0.2686,5,2,1
dynamic,2,A_stock,SUCCESS,1,0,1,32.6,13.4939,0.1665,326,2.0,0.0,0.0,0.0,0,0.0,4,1,1
dynamic,2,C_escape,SUCCESS,1,0,1,32.1,13.1809,0.1665,321,2.0,0.0,0.0,0.0,0,0.4844,4,1,1
dynamic,2,D_cbf,TIMEOUT,0,0,0,40.1,13.2361,0.141,401,2.0,0.0,0.008543,0.000129,400,0.0,4,1,1
dynamic,2,E_indep,SUCCESS,1,0,1,32.2,12.9697,0.1517,322,2.0,0.0,0.007702,0.000168,321,0.4829,4,1,1
dynamic,2,F_full,SUCCESS,1,0,1,32.1,13.1226,0.1665,321,6.0,0.4781,0.004842,2.3e-05,320,0.4844,4,1,1
dynamic,2,Fminus_nogap,SUCCESS,1,0,1,39.6,13.161,0.1665,396,6.0,0.4709,0.003696,1e-05,395,0.4734,4,1,1
dynamic,4,A_stock,COLLISION,0,1,0,6.2,2.5067,-0.0063,62,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,4,C_escape,COLLISION,0,1,0,6.2,2.5067,-0.0063,62,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,4,D_cbf,COLLISION,0,1,0,6.4,2.5843,-0.0116,64,2.0,0.0,0.001937,4.1e-05,63,0.0,2,2,1
dynamic,4,E_indep,COLLISION,0,1,0,6.4,2.5843,-0.0116,64,2.0,0.0,0.001937,4.1e-05,63,0.0,2,2,1
dynamic,4,F_full,COLLISION,0,1,0,6.4,2.5843,-0.0116,64,2.0,0.0,0.001937,4.1e-05,63,0.0,2,2,1
dynamic,4,Fminus_nogap,COLLISION,0,1,0,6.4,2.5843,-0.0116,64,2.0,0.0,0.001937,4.1e-05,63,0.0,2,2,1
clutter,4,A_stock,SUCCESS,1,0,1,15.1,5.8594,0.4177,151,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,4,C_escape,SUCCESS,1,0,1,15.1,5.8594,0.4177,151,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,4,D_cbf,SUCCESS,1,0,1,15.1,5.8594,0.4177,151,2.0,0.0,0.0,0.0,150,0.0,6,0,1
clutter,4,E_indep,SUCCESS,1,0,1,15.1,5.8594,0.4177,151,2.0,0.0,0.0,0.0,150,0.0,6,0,1
clutter,4,F_full,SUCCESS,1,0,1,15.1,5.8594,0.4177,151,2.0,0.0,0.0,0.0,150,0.0,6,0,1
clutter,4,Fminus_nogap,SUCCESS,1,0,1,15.1,5.8594,0.4177,151,2.0,0.0,0.0,0.0,150,0.0,6,0,1
clutter,3,A_stock,TIMEOUT,0,0,0,40.1,4.4315,0.3561,401,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,3,C_escape,SUCCESS,1,0,1,31.9,7.589,0.3248,319,2.0,0.0,0.0,0.0,0,0.173,9,0,1
clutter,3,D_cbf,TIMEOUT,0,0,0,40.1,4.4315,0.3561,401,2.0,0.0,0.0,0.0,400,0.0,9,0,1
clutter,3,E_indep,SUCCESS,1,0,1,31.9,7.589,0.3248,319,2.0,0.0,0.0,0.0,318,0.173,9,0,1
clutter,3,F_full,SUCCESS,1,0,1,31.9,7.589,0.3248,319,6.0,0.173,0.0,0.0,318,0.173,9,0,1
clutter,3,Fminus_nogap,TIMEOUT,0,0,0,40.1,4.4442,0.3567,401,6.0,0.5425,0.0,0.0,400,0.5425,9,0,1
narrowdyn,4,A_stock,TIMEOUT,0,0,0,40.1,3.569,0.2552,401,2.0,0.0,0.0,0.0,0,0.0,11,2,1
narrowdyn,4,C_escape,SUCCESS,1,0,1,31.0,7.3837,0.2552,310,2.0,0.0,0.0,0.0,0,0.246,11,2,1
narrowdyn,4,D_cbf,COLLISION,0,1,0,8.8,1.6023,-0.0031,88,2.0,0.0,0.01955,0.001484,87,0.0,11,2,1
narrowdyn,4,E_indep,COLLISION,0,1,0,8.8,1.6023,-0.0031,88,2.0,0.0,0.019719,0.001477,87,0.069,11,2,1
narrowdyn,4,F_full,COLLISION,0,1,0,8.8,1.6023,-0.0031,88,6.0,0.0345,0.307839,0.011004,87,0.069,11,2,1
narrowdyn,4,Fminus_nogap,COLLISION,0,1,0,8.8,1.6023,-0.0031,88,6.0,0.0345,0.307839,0.011013,87,0.069,11,2,1
utrap,4,A_stock,TIMEOUT,0,0,0,40.1,2.565,0.3192,401,2.0,0.0,0.0,0.0,0,0.0,9,0,1
utrap,4,C_escape,SUCCESS,1,0,1,22.6,6.5968,0.3139,226,2.0,0.0,0.0,0.0,0,0.1956,9,0,1
utrap,4,D_cbf,TIMEOUT,0,0,0,40.1,2.565,0.3192,401,2.0,0.0,0.0,0.0,400,0.0,9,0,1
utrap,4,E_indep,SUCCESS,1,0,1,22.6,6.5968,0.3139,226,2.0,0.0,0.0,0.0,225,0.1956,9,0,1
utrap,4,F_full,SUCCESS,1,0,1,22.6,6.5968,0.3139,226,6.0,0.1956,0.0,0.0,225,0.1956,9,0,1
utrap,4,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.5201,0.3208,401,6.0,0.7975,0.0,0.0,400,0.7975,9,0,1
utrap,3,A_stock,TIMEOUT,0,0,0,40.1,3.4345,0.3214,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,3,C_escape,SUCCESS,1,0,1,31.4,10.0527,0.3214,314,2.0,0.0,0.0,0.0,0,0.3642,11,0,1
utrap,3,D_cbf,TIMEOUT,0,0,0,40.1,3.4345,0.3214,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,3,E_indep,SUCCESS,1,0,1,31.4,10.0528,0.3214,314,2.0,0.0,0.0,0.0,313,0.3642,11,0,1
utrap,3,F_full,SUCCESS,1,0,1,31.4,10.0528,0.3214,314,6.0,0.3642,0.0,0.0,313,0.3642,11,0,1
utrap,3,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.4174,0.3214,401,6.0,0.745,0.0,0.0,400,0.745,11,0,1
narrowdyn,2,A_stock,TIMEOUT,0,0,0,40.1,3.0918,0.3112,401,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,2,C_escape,SUCCESS,1,0,1,35.8,7.8495,0.3151,358,2.0,0.0,0.0,0.0,0,0.2577,13,2,1
narrowdyn,2,D_cbf,TIMEOUT,0,0,0,40.1,3.0918,0.3112,401,2.0,0.0,0.0,0.0,400,0.0,13,2,1
narrowdyn,2,E_indep,SUCCESS,1,0,1,35.8,7.8495,0.3151,358,2.0,0.0,0.0,0.0,357,0.2577,13,2,1
narrowdyn,2,F_full,SUCCESS,1,0,1,35.8,7.8495,0.3151,358,6.0,0.2577,0.0,0.0,357,0.2577,13,2,1
narrowdyn,2,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.1332,0.3115,401,6.0,0.61,0.0,0.0,400,0.61,13,2,1
dynamic,5,A_stock,SUCCESS,1,0,1,28.1,8.8614,0.1462,281,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,5,C_escape,SUCCESS,1,0,1,28.0,8.8862,0.1462,280,2.0,0.0,0.0,0.0,0,0.2724,2,2,1
dynamic,5,D_cbf,SUCCESS,1,0,1,28.1,8.8615,0.1462,281,2.0,0.0,1e-06,0.0,280,0.0,2,2,1
dynamic,5,E_indep,SUCCESS,1,0,1,28.0,8.8862,0.1462,280,2.0,0.0,1e-06,0.0,279,0.2724,2,2,1
dynamic,5,F_full,SUCCESS,1,0,1,28.0,8.8862,0.1462,280,6.0,0.2724,1e-06,0.0,279,0.2724,2,2,1
dynamic,5,Fminus_nogap,SUCCESS,1,0,1,28.1,8.8638,0.1462,281,6.0,0.2786,1e-06,0.0,280,0.2786,2,2,1
clutter,6,A_stock,SUCCESS,1,0,1,16.1,6.1195,0.3138,161,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,6,C_escape,SUCCESS,1,0,1,16.1,6.1195,0.3138,161,2.0,0.0,0.0,0.0,0,0.0,7,0,1
clutter,6,D_cbf,SUCCESS,1,0,1,16.1,6.1195,0.3138,161,2.0,0.0,0.0,0.0,160,0.0,7,0,1
clutter,6,E_indep,SUCCESS,1,0,1,16.1,6.1195,0.3138,161,2.0,0.0,0.0,0.0,160,0.0,7,0,1
clutter,6,F_full,SUCCESS,1,0,1,16.1,6.1195,0.3138,161,2.0,0.0,0.0,0.0,160,0.0,7,0,1
clutter,6,Fminus_nogap,SUCCESS,1,0,1,16.1,6.1195,0.3138,161,2.0,0.0,0.0,0.0,160,0.0,7,0,1
dynamic,6,A_stock,SUCCESS,1,0,1,19.8,7.2502,0.2778,198,2.0,0.0,0.0,0.0,0,0.0,3,1,1
dynamic,6,C_escape,SUCCESS,1,0,1,19.8,7.2502,0.2778,198,2.0,0.0,0.0,0.0,0,0.0,3,1,1
dynamic,6,D_cbf,SUCCESS,1,0,1,19.9,7.2522,0.2725,199,2.0,0.0,0.000265,2e-06,198,0.0,3,1,1
dynamic,6,E_indep,SUCCESS,1,0,1,19.9,7.2522,0.2725,199,2.0,0.0,0.000265,2e-06,198,0.0,3,1,1
dynamic,6,F_full,SUCCESS,1,0,1,19.9,7.2522,0.2725,199,2.0,0.0,0.000265,2e-06,198,0.0,3,1,1
dynamic,6,Fminus_nogap,SUCCESS,1,0,1,19.9,7.2522,0.2725,199,2.0,0.0,0.000265,2e-06,198,0.0,3,1,1
narrowdyn,5,A_stock,TIMEOUT,0,0,0,40.1,3.9591,0.2261,401,2.0,0.0,0.0,0.0,0,0.0,14,2,1
narrowdyn,5,C_escape,SUCCESS,1,0,1,25.4,8.9423,0.2261,254,2.0,0.0,0.0,0.0,0,0.4664,14,2,1
narrowdyn,5,D_cbf,COLLISION,0,1,0,6.3,1.6401,-0.0051,63,2.0,0.0,0.014907,0.001237,62,0.0,14,2,1
narrowdyn,5,E_indep,COLLISION,0,1,0,6.3,1.6401,-0.0051,63,2.0,0.0,0.014907,0.001237,62,0.0,14,2,1
narrowdyn,5,F_full,COLLISION,0,1,0,6.3,1.6401,-0.0051,63,2.0,0.0,0.014907,0.001237,62,0.0,14,2,1
narrowdyn,5,Fminus_nogap,COLLISION,0,1,0,6.3,1.6401,-0.0051,63,2.0,0.0,0.014907,0.001237,62,0.0,14,2,1
clutter,5,A_stock,TIMEOUT,0,0,0,40.1,2.7609,0.3125,401,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,5,C_escape,SUCCESS,1,0,1,36.9,8.656,0.3125,369,2.0,0.0,0.0,0.0,0,0.2255,9,0,1
clutter,5,D_cbf,TIMEOUT,0,0,0,40.1,2.7609,0.3125,401,2.0,0.0,0.0,0.0,400,0.0,9,0,1
clutter,5,E_indep,SUCCESS,1,0,1,36.9,8.656,0.3125,369,2.0,0.0,0.0,0.0,368,0.2255,9,0,1
clutter,5,F_full,SUCCESS,1,0,1,36.9,8.656,0.3125,369,6.0,0.2255,0.0,0.0,368,0.2255,9,0,1
clutter,5,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.7255,0.3125,401,6.0,0.7825,0.0,0.0,400,0.7825,9,0,1
clutter,7,A_stock,SUCCESS,1,0,1,14.6,5.4422,0.3302,146,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,7,C_escape,SUCCESS,1,0,1,14.6,5.4422,0.3302,146,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,7,D_cbf,SUCCESS,1,0,1,14.6,5.4422,0.3302,146,2.0,0.0,0.0,0.0,145,0.0,6,0,1
clutter,7,E_indep,SUCCESS,1,0,1,14.6,5.4422,0.3302,146,2.0,0.0,0.0,0.0,145,0.0,6,0,1
clutter,7,F_full,SUCCESS,1,0,1,14.6,5.4422,0.3302,146,2.0,0.0,0.0,0.0,145,0.0,6,0,1
clutter,7,Fminus_nogap,SUCCESS,1,0,1,14.6,5.4422,0.3302,146,2.0,0.0,0.0,0.0,145,0.0,6,0,1
dynamic,7,A_stock,SUCCESS,1,0,1,18.7,7.6934,0.1334,187,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,7,C_escape,SUCCESS,1,0,1,18.7,7.6934,0.1334,187,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,7,D_cbf,SUCCESS,1,0,1,18.7,7.6934,0.1334,187,2.0,0.0,1e-06,0.0,186,0.0,2,2,1
dynamic,7,E_indep,SUCCESS,1,0,1,18.7,7.6934,0.1334,187,2.0,0.0,1e-06,0.0,186,0.0,2,2,1
dynamic,7,F_full,SUCCESS,1,0,1,18.7,7.6934,0.1334,187,2.0,0.0,1e-06,0.0,186,0.0,2,2,1
dynamic,7,Fminus_nogap,SUCCESS,1,0,1,18.7,7.6934,0.1334,187,2.0,0.0,1e-06,0.0,186,0.0,2,2,1
narrowdyn,7,A_stock,COLLISION,0,1,0,7.0,2.3896,-0.0085,70,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,7,C_escape,COLLISION,0,1,0,7.0,2.3896,-0.0085,70,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,7,D_cbf,COLLISION,0,1,0,6.9,2.3181,-0.0053,69,2.0,0.0,0.000175,4e-06,68,0.0,12,1,1
narrowdyn,7,E_indep,COLLISION,0,1,0,6.9,2.3181,-0.0053,69,2.0,0.0,0.000175,4e-06,68,0.0,12,1,1
narrowdyn,7,F_full,COLLISION,0,1,0,6.9,2.3181,-0.0053,69,2.0,0.0,0.000175,4e-06,68,0.0,12,1,1
narrowdyn,7,Fminus_nogap,COLLISION,0,1,0,6.9,2.3181,-0.0053,69,2.0,0.0,0.000175,4e-06,68,0.0,12,1,1
clutter,8,A_stock,SUCCESS,1,0,1,14.5,5.401,0.3419,145,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,8,C_escape,SUCCESS,1,0,1,14.5,5.401,0.3419,145,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,8,D_cbf,SUCCESS,1,0,1,14.5,5.401,0.3419,145,2.0,0.0,0.0,0.0,144,0.0,9,0,1
clutter,8,E_indep,SUCCESS,1,0,1,14.5,5.401,0.3419,145,2.0,0.0,0.0,0.0,144,0.0,9,0,1
clutter,8,F_full,SUCCESS,1,0,1,14.5,5.401,0.3419,145,2.0,0.0,0.0,0.0,144,0.0,9,0,1
clutter,8,Fminus_nogap,SUCCESS,1,0,1,14.5,5.401,0.3419,145,2.0,0.0,0.0,0.0,144,0.0,9,0,1
utrap,5,A_stock,TIMEOUT,0,0,0,40.1,2.6325,0.341,401,2.0,0.0,0.0,0.0,0,0.0,12,0,1
utrap,5,C_escape,SUCCESS,1,0,1,28.6,9.1039,0.316,286,2.0,0.0,0.0,0.0,0,0.4526,12,0,1
utrap,5,D_cbf,TIMEOUT,0,0,0,40.1,2.6325,0.341,401,2.0,0.0,0.0,0.0,400,0.0,12,0,1
utrap,5,E_indep,SUCCESS,1,0,1,28.6,9.1039,0.316,286,2.0,0.0,0.0,0.0,285,0.4526,12,0,1
utrap,5,F_full,SUCCESS,1,0,1,28.6,9.1039,0.316,286,6.0,0.4526,0.0,0.0,285,0.4526,12,0,1
utrap,5,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.6167,0.341,401,6.0,0.765,0.0,0.0,400,0.765,12,0,1
utrap,6,A_stock,TIMEOUT,0,0,0,40.1,1.738,0.3395,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,6,C_escape,SUCCESS,1,0,1,30.1,6.9634,0.3159,301,2.0,0.0,0.0,0.0,0,0.1533,11,0,1
utrap,6,D_cbf,TIMEOUT,0,0,0,40.1,1.738,0.3395,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,6,E_indep,SUCCESS,1,0,1,30.1,6.9634,0.3159,301,2.0,0.0,0.0,0.0,300,0.1533,11,0,1
utrap,6,F_full,SUCCESS,1,0,1,30.1,6.9634,0.3159,301,6.0,0.1533,0.0,0.0,300,0.1533,11,0,1
utrap,6,Fminus_nogap,TIMEOUT,0,0,0,40.1,1.7415,0.3396,401,6.0,0.67,0.0,0.0,400,0.67,11,0,1
dynamic,8,A_stock,SUCCESS,1,0,1,20.8,7.6326,0.2145,208,2.0,0.0,0.0,0.0,0,0.0,4,1,1
dynamic,8,C_escape,SUCCESS,1,0,1,21.2,7.6288,0.2145,212,2.0,0.0,0.0,0.0,0,0.1848,4,1,1
dynamic,8,D_cbf,SUCCESS,1,0,1,20.6,7.5992,0.2143,206,2.0,0.0,0.000969,9e-06,205,0.0,4,1,1
dynamic,8,E_indep,SUCCESS,1,0,1,20.9,7.6462,0.2143,209,2.0,0.0,0.00142,8e-06,208,0.1683,4,1,1
dynamic,8,F_full,SUCCESS,1,0,1,20.9,7.6555,0.2143,209,6.0,0.1683,6.4e-05,0.0,208,0.1683,4,1,1
dynamic,8,Fminus_nogap,SUCCESS,1,0,1,20.6,7.5798,0.2143,206,6.0,0.1561,6.4e-05,0.0,205,0.1561,4,1,1
narrowdyn,6,A_stock,TIMEOUT,0,0,0,40.1,1.738,0.3395,401,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,6,C_escape,SUCCESS,1,0,1,30.1,6.9634,0.3159,301,2.0,0.0,0.0,0.0,0,0.1533,12,1,1
narrowdyn,6,D_cbf,TIMEOUT,0,0,0,40.1,1.738,0.3395,401,2.0,0.0,0.0,0.0,400,0.0,12,1,1
narrowdyn,6,E_indep,SUCCESS,1,0,1,30.1,6.9634,0.3159,301,2.0,0.0,0.0,0.0,300,0.1533,12,1,1
